OTU_ID,M9,M4,M8,M6,M7,M3,M2,M10,M1,M5,taxonomy
Prevotella_bryantii_AF396925,2,0,0,0,0,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_bryantii
Streptococcus_gallolyticus_AF104114,0,0,0,0,0,0,0,0,0,2,Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus_gallolyticus
Bacteroides_coprocola_AB200223,7,2,22,4,7,3,0,1,1,3,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides_coprocola
Clostridium_senegalense_JF824801,0,0,0,0,0,0,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium_senegalense
OTU1046,0,0,0,0,0,0,1,0,0,1,Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; unclassified; OTU1046|NN=Clostridium_bartlettii_AY438672|D=96.3
OTU1048,144,5,0,6,1,152,102,0,1,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; OTU1048|NN=Clostridium_populeti_X71853|D=91.9
OTU111,1,190,0,243,59,3,46,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU111|NN=Papillibacter_cinnamivorans_AF167711|D=89.9
OTU769,1,0,0,0,0,0,0,0,0,0,Firmicutes; unclassified; unclassified; unclassified; unclassified; OTU769|NN=Clostridium_cellobioparum_X71856|D=78
Eubacterium_biforme_JF298897,0,0,0,0,1,1,0,0,0,0,Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Eubacterium; Eubacterium_biforme
OTU253,1,0,0,0,0,0,0,0,0,0,Unclassified; unclassified; unclassified; unclassified; unclassified; OTU253|NN=Geobacillus_stearothermophilus_EF025325|D=75.9
OTU1287,0,0,0,0,8,1,5,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Tyzzerella; OTU1287|NN=Clostridium_nexile_X73443|D=96
OTU255,3,0,0,3,5,6,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU255|NN=Anoxystipes_fissicatena_NR_104800.1|D=94.9
OTU706,0,0,0,1,3,0,0,0,0,7,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Olsenella; OTU706|NN=Olsenella_profusa_AF292374|D=93.9
OTU1509,0,0,0,1,0,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU1509|NN=Catabacter_hongkongensis_AB671763|D=84.3
OTU258,0,0,0,0,0,0,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Faecalibacterium; OTU258|NN=Faecalibacterium_prausnitzii_X85022|D=95.8
OTU1321,0,0,1,0,2,1,1,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU1321|NN=Prevotella_copri_AB064923|D=96.2
OTU708,0,0,0,66,1,5,20,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; unclassified; OTU708|NN=Clostridium_clariflavum_NR_102987.1|D=78.5
Lactobacillus_reuteri_EU394679,6658,850,0,2155,3399,585,1147,0,2686,2408,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_reuteri
OTU1325,77,3,0,1,13,4,2,0,746,991,Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Veillonella; OTU1325|NN=Veillonella_ratti_AB639142|D=96.2
OTU1433,0,0,3,0,0,0,1,1,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Erwinia; OTU1433|NN=Citrobacter_farmeri_FN433034|D=95.1
Cronobacter_sakazakii_AY803191,0,2,6,0,0,0,0,19,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Cronobacter; Cronobacter_sakazakii
OTU62,0,0,0,0,0,0,0,0,0,4,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU62|NN=Clostridium_subterminale_X68451|D=95
OTU416,5,0,0,0,1,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; [Ruminococcus]; OTU416|NN=Clostridium_glycyrrhizinilyticum_AB233029|D=95.4
Oscillibacter_valericigenes_AB238598,21,7,41,2,5,92,8,0,0,0,Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter; Oscillibacter_valericigenes
Clostridium_glycolicum_AY007244,1,19,0,8,2,0,3,0,5,15,Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Terrisporobacter; Terrisporobacter_glycolicum
Clostridium_bolteae_AJ508452,12,684,1944,4,1,13,4,0,80,134,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_bolteae
Slackia_isoflavoniconvertens_AB566418,0,0,0,0,0,0,1,1,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Slackia; Slackia_isoflavoniconvertens
Escherichia_hermannii_JX968499,0,1,54,0,0,0,0,14,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia; Escherichia_hermannii
Helicobacter_canadensis_AM998803,510,6,10,383,163,64,249,0,0,0,Proteobacteria; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Helicobacter; Helicobacter_canadensis
Streptococcus_alactolyticus_JX435470,87,0,0,8,17,4,12,0,10,109,Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus_alactolyticus
Alistipes_marseilloanorexicus_JX101692,1,0,0,0,0,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; Alistipes_marseilloanorexicus
OTU355,4,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Tyzzerella; OTU355|NN=Clostridium_lactatifermentans_AY033434|D=90.6
OTU47,0,0,0,0,2,0,0,1,0,0,Proteobacteria; Alphaproteobacteria; RF32; unclassified; unclassified; OTU47|NN=Mesorhizobium_loti_RLU50164|D=81.7
Corynebacterium_ulcerans_KF564645,5,1,0,1,0,1,2,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Corynebacteriaceae; Corynebacterium; Corynebacterium_ulcerans
Lachnobacterium_bovis_GU324407,0,0,0,1,1,0,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnobacterium; Lachnobacterium_bovis
OTU43,1,1,0,1,3,2,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU43|NN=Prevotella_timonensis_AB547706|D=95
OTU42,5,1,0,3,0,11,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU42|NN=Ruminococcus_gauvreauii_EF529620|D=88.4
OTU41,1,0,0,0,0,0,1,0,1,1,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Faecalibacterium; OTU41|NN=Faecalibacterium_prausnitzii_X85022|D=95.7
Parasutterella_excrementihominis_AB370250,22,71,0,36,18,66,7,0,0,38,Proteobacteria; Betaproteobacteria; Burkholderiales; Sutterellaceae; Parasutterella; Parasutterella_excrementihominis
Enterococcus_gallinarum_JQ805719,0,0,2,0,0,0,0,0,0,0,Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus_gallinarum
Enterobacter_massiliensis_JN657217,0,0,0,0,0,0,0,2,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Enterobacter; Enterobacter_massiliensis
OTU1037,0,0,0,3,1,0,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; OTU1037|NN=Eubacterium_rectale_AY804151|D=90.6
OTU175,16,0,0,3,1,7,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU175|NN=Roseburia_hominis_AB661434|D=94.3
OTU176,26,8,0,35,1,14,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU176|NN=Butyrivibrio_crossotus_FR733670|D=87.8
Citrobacter_youngae_AB273741,0,4,3,0,0,0,0,1,1,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Citrobacter; Citrobacter_youngae
OTU170,2,17,0,9,1,1,15,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU170|NN=Clostridium_septicum_CSU59278|D=95
OTU171,1,1,0,1,4,18,20,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU171|NN=Clostridium_clariflavum_NR_102987.1|D=82.9
OTU1031,1,0,0,0,0,12,2,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Odoribacter; OTU1031|NN=Odoribacter_splanchnicus_AB547649|D=90.7
OTU1222,0,0,0,6,1,3,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU1222|NN=Clostridium_sporosphaeroides_CLORR16SAD|D=91.2
OTU311,0,0,0,0,1,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU311|NN=Prevotella_copri_AB064923|D=90.1
Clostridium_indolis_AF028351,13,4,0,0,3,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_indolis
Collinsella_intestinalis_AB558489,16,0,1,1428,1851,3,60,0,0,5261,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Collinsella; Collinsella_intestinalis
OTU179,0,0,0,1,1,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; [Ruminococcus]; OTU179|NN=Clostridium_glycyrrhizinilyticum_AB233029|D=94.7
Ruminococcus_albus_AY445596,0,0,0,19,18,3,14,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; Ruminococcus_albus
OTU1131,0,0,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Coprococcus; OTU1131|NN=Anoxystipes_fissicatena_NR_104800.1|D=91.9
Dialister_succinatiphilus_AB370249,1,1,0,0,1,0,0,0,0,1,Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Dialister; Dialister_succinatiphilus
Anaerostipes_coli_JF412658.1,20,13,0,3,11,18,31,0,1,4,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Anaerostipes; Anaerostipes_coli
Cellulomonas_composti_AB166887,4,2,4,0,2,2,5,0,0,6,Actinobacteria; Actinobacteria; Actinomycetales; Cellulomonadaceae; Cellulomonas; Cellulomonas_composti
Kurthia_gibsonii_EU723829,8,3,0,1,1,0,6,0,1,0,Firmicutes; Bacilli; Bacillales; Planococcaceae; Kurthia; Kurthia_gibsonii
Peptoniphilus_indolicus_AY153431,1,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiales Family XI. Incertae Sedis; Peptoniphilus; Peptoniphilus_indolicus
OTU1388,0,0,0,8,0,0,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU1388|NN=Ruminococcus_flavefaciens_AY349157|D=96
OTU790,0,0,2,0,0,0,0,7,0,1,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; unclassified; OTU790|NN=Barnesiella_intestinihominis_AB370251|D=84.6
Ruminococcus_gauvreauii_EF529620,22,8,0,30,41,16,5,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; Ruminococcus_gauvreauii
Streptomyces_misionensis_AB819392,0,0,0,0,0,0,0,0,0,2,Actinobacteria; Actinobacteria; Actinomycetales; Streptomycetaceae; Streptomyces; Streptomyces_misionensis
OTU1212,0,4,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1212|NN=Ruminococcus_lactaris_NR_027579.1|D=87.5
Staphylococcus_caprae_KF993661.1,2,0,0,0,3,2,1,0,0,0,Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus_caprae
OTU1424,2,0,0,2,5,1,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Dorea; OTU1424|NN=Dorea_formicigenerans_EUBRRDP|D=96.7
Enorma_massiliensis_JN837493,0,0,0,7,2,0,1,0,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Enorma; Enorma_massiliensis
OTU419,4,4,0,50,21,51,23,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU419|NN=Christensenella_minuta_AB490809|D=85.3
OTU1426,0,0,0,0,1,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Odoribacter; OTU1426|NN=Odoribacter_splanchnicus_AB547649|D=94.5
Blautia_coccoides_EF025906,17,57,0,15,37,11,6,0,162,148,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; Blautia_coccoides
Alistipes_senegalensis_JF824804,22,0,0,0,0,2,0,0,15,12,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; Alistipes_senegalensis
OTU1429,1,2,0,386,961,0,1,0,0,5,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Dorea; OTU1429|NN=Anoxystipes_contortum_NR_104803.1|D=94.6
OTU793,0,1,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU793|NN=Clostridium_clariflavum_NR_102987.1|D=82.7
Lactobacillus_kalixensis_AY253657,164,4,1,140,662,1,32,0,0,0,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_kalixensis
Brevibacillus_agri_AY319301.1,0,0,0,0,0,0,0,0,1,1,Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Brevibacillus; Brevibacillus_agri
OTU1598,1,1,0,0,8,0,12,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1598|NN=Oscillospira[Pseudoflavonifractor]_capillosus_AY136666|D=90.1
OTU877,0,0,1,1,1,1,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Oscillospira; OTU877|NN=Oscillospira[Flavonifractor]_plautii_Y18187|D=93.8
OTU656,1,0,0,0,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Dermabacteraceae; Brachybacterium; OTU656|NN=Brachybacterium_paraconglomeratum_EU660345|D=96.3
Variovorax_boronicumulans_KF923433,0,0,0,0,1,0,0,0,0,0,Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Variovorax; Variovorax_boronicumulans
OTU879,0,0,6,0,0,0,0,18,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Erwinia; OTU879|NN=Enterobacter_cancerogenus_JN644583|D=96.8
OTU878,0,0,0,2,0,3,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU878|NN=Papillibacter_cinnamivorans_AF167711|D=90.2
Capnocytophaga_granulosa_CGU41348,0,0,0,1,0,0,0,0,0,0,Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga; Capnocytophaga_granulosa
Brevibacterium_casei_AY468365,2,1,0,0,1,0,1,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Brevibacteriaceae; Brevibacterium; Brevibacterium_casei
OTU288,0,0,0,0,0,2,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU288|NN=Ruminococcus_bromii_DQ882649|D=90.3
Lactobacillus_crispatus_EU559595,27,1,0,7,18,0,12,0,1,0,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_crispatus
Helicobacter_pullorum_AY631956,260,0,1,188,82,200,99,0,0,0,Proteobacteria; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Helicobacter; Helicobacter_pullorum
OTU1229,8,0,0,1,2,6,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU1229|NN=Anaerotruncus_colihominis_DQ002932|D=89.2
Clostridium_putrefaciens_AF127024,1,3,0,1,1,0,5,0,0,1,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium_putrefaciens
Bacteroides_stercoris_AB510708,11,503,8551,2,3,10,2,21542,100,1065,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides_stercoris
Bifidobacterium_longum_JQ805709,0,3,0,2,0,2,19,0,3,0,Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium_longum
OTU172,2,0,0,21,230,7,66,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU172|NN=Ruminococcus_flavefaciens_AY349157|D=96.9
OTU1670,0,0,0,0,0,0,0,0,0,1,Actinobacteria; Actinobacteria; Actinomycetales; Microbacteriaceae; Leucobacter; OTU1670|NN=Curtobacterium_flaccumfaciens_AJ310414|D=93.4
Paenibacillus_graminis_AB682293,0,0,0,2,0,0,0,0,0,0,Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus; Paenibacillus_graminis
Prevotella_disiens_AB547682,4,3,0,6,41,28,10,0,1,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_disiens
Alistipes_indistinctus_AB600999,18,0,0,3,1,10,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; Alistipes_indistinctus
Agrobacterium_tumefaciens_EU592041,0,0,0,0,1,0,0,0,0,0,Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Agrobacterium; Agrobacterium_tumefaciens
OTU1177,97,8,0,9,3,253,17,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Oscillospira; OTU1177|NN=Oscillospira[Flavonifractor]_plautii_Y18187|D=92.9
OTU1252,0,0,0,0,0,4,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU1252|NN=Blautia_coccoides_EF025906|D=90.1
OTU1251,0,0,0,7,3,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Gemmiger; OTU1251|NN=Gemmiger_formicilis_GU562446|D=94.7
Corynebacterium_amycolatum_X84244,0,0,0,0,0,0,0,0,1,0,Actinobacteria; Actinobacteria; Actinomycetales; Corynebacteriaceae; Corynebacterium; Corynebacterium_amycolatum
Citrobacter_murliniae_AF025369,0,1,819,0,0,1,0,6738,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Citrobacter; Citrobacter_murliniae
OTU121,0,0,0,0,2,0,0,0,2,2,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; OTU121|NN=Lactobacillus_gasseri_JQ805634|D=96.2
OTU1254,0,0,0,0,0,0,0,0,0,1,Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; OTU1254|NN=Streptococcus_vestibularis_AY188353|D=96.7
Clostridium_sordellii_DQ978214,0,0,0,0,0,0,0,0,1,0,Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridium; Clostridium_sordellii
Bacillus_schlegelii_AB042060,0,0,0,0,0,1,0,0,0,0,Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus_schlegelii
Weissella_cibaria_JQ805714,1,0,0,0,0,0,0,0,0,0,Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella_cibaria
OTU1391,0,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU1391|NN=Clostridium_clariflavum_NR_102987.1|D=84
Citrobacter_koseri_AF025372,0,0,13,0,0,0,0,147,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Citrobacter; Citrobacter_koseri
Enterococcus_caccae_JN644546,4,0,4,0,9,0,0,0,7,0,Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus_caccae
OTU1495,0,0,0,1,1,5,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; OTU1495|NN=Alistipes_senegalensis_JF824804|D=96.3
OTU513,0,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; OTU513|NN=Blautia_glucerasea_AB588023|D=95.4
OTU459,1,0,0,2,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; OTU459|NN=Blautia_hansenii_JN713311|D=95.5
Prevotella_bivia_NR_113096.1,0,12,0,0,2,1,1,0,8,6,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_bivia
OTU1558,1,0,0,0,0,0,1,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; OTU1558|NN=Alistipes_putredinis_AB554232|D=94.9
OTU1490,1,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU1490|NN=Clostridium_bolteae_AJ508452|D=91
OTU1493,0,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1493|NN=Gemmiger_formicilis_GU562446|D=92.7
Clostridium_lituseburense_CLORR16SC,2627,2272,1,4279,4183,1767,4816,0,3720,7852,Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Romboutsia; Romboutsia_lituseburense
OTU1556,1,0,1,0,0,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; OTU1556|NN=Bacteroides_thetaiotaomicron_BNRRR16SB|D=95.9
OTU1498,0,0,0,0,1,0,0,0,1,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU1498|NN=Fusicatenibacter_saccharivorans_AB698912|D=90.8
OTU454,0,0,0,3,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU454|NN=Coprococcus[Bacteroides]_galacturonicus_DQ497994|D=88.2
Collinsella_aerofaciens_AB011814,19,1,0,1641,924,0,21,2,1,5,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Collinsella; Collinsella_aerofaciens
Parabacteroides_johnsonii_AB261128,12,7,39,95,44,35,25,86,0,9,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides; Parabacteroides_johnsonii
OTU551,0,0,0,8,29,0,3,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU551|NN=Prevotella_copri_AB064923|D=96.9
Streptococcus_thermophilus_HQ721274,1,0,0,0,0,0,0,0,0,0,Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus_thermophilus
Campylobacter_coli_AB587654,0,0,0,8,21,0,1,0,0,0,Proteobacteria; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter; Campylobacter_coli
Enterococcus_dispar_AF061007,0,0,1,0,0,0,0,0,0,0,Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus_dispar
OTU1693,0,0,1,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Christensenellaceae; unclassified; OTU1693|NN=Christensenella_minuta_AB490809|D=86.2
OTU1692,0,0,0,0,0,11,22,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU1692|NN=Clostridium_clariflavum_NR_102987.1|D=83.3
OTU738,0,0,0,1,3,4,0,0,0,0,Cyanobacteria[Melainabacteria]; [Melainabacteria]; [Melainabacteriales]; [Melainabacteriaceae]; [Melainabacter]; OTU738|NN=Melainabacter_A1|D=92.4
OTU447,9,0,0,0,3,4,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU447|NN=Prevotella_melaninogenica_AY323525|D=96.6
OTU1695,0,0,0,6,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU1695|NN=Christensenella_minuta_AB490809|D=84
OTU732,0,1,0,6,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU732|NN=Clostridium_clariflavum_NR_102987.1|D=82.4
Peptostreptococcus_stomatis_GQ422715,1,0,1,0,0,2,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Peptostreptococcus; Peptostreptococcus_stomatis
OTU222,1,1,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU222|NN=Ruminococcus_bromii_DQ882649|D=89.9
OTU731,0,0,0,0,1,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU731|NN=Prevotella_corporis_AB547677|D=89.2
OTU736,0,1,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; OTU736|NN=Eubacterium_saphenum_GU427005|D=88
OTU734,0,0,0,0,0,1,0,0,0,0,Cyanobacteria[Melainabacteria]; [Melainabacteria]; [Melainabacteriales]; [Melainabacteriaceae]; [Melainabacter]; OTU734|NN=Melainabacter_A1|D=95.1
OTU1542,0,1,1,0,0,0,0,4,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Yokenella; OTU1542|NN=Yokenella_regensburgei_JN175339|D=93.8
Lysinibacillus_fusiformis_EU545408,4,4,0,1,9,0,0,0,0,1,Firmicutes; Bacilli; Bacillales; Bacillaceae; Lysinibacillus; Lysinibacillus_fusiformis
Olsenella_uli_AY005814,0,0,0,1,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Olsenella; Olsenella_uli
OTU442,0,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU442|NN=Ruminococcus_bromii_DQ882649|D=87.7
Butyrivibrio_crossotus_FR733670,1,12,10,22,6,11,1,0,2,4,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Butyrivibrio; Butyrivibrio_crossotus
Clostridium_scindens_AF262236,36,0,0,10,0,32,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_scindens
Lactobacillus_johnsonii_HE573915,873,55,1,852,751,211,237,0,2434,3229,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_johnsonii
Aneurinibacillus_aneurinilyticus_AB101592,0,0,0,0,1,0,0,0,0,0,Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Aneurinibacillus; Aneurinibacillus_aneurinilyticus
OTU957,0,0,1,3,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; OTU957|NN=Anoxystipes_fissicatena_NR_104800.1|D=93.2
Clostridium_neonatale_AF275949,8,8,1,33,5,2,108,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium_neonatale
Moraxella_osloensis_FR726160,0,0,0,0,0,0,0,1,0,0,Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Moraxella; Moraxella_osloensis
